2|1|1|0||8686|5386|0|12783|4177|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|1|1|2|13|2|2|0|0|0|1|1|0|0|0|0|0|2|2|1|2|17|4|2|0|0|0|0|0|1|0|0|0|0
2|1|2|0||13917|7261|0|9473|13193|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|2|1|2|19|5|4|1|0|0|1|1|1|0|0|0|0|2|2|1|1|9|2|0|0|0|0|2|2|1|0|0|0|0
2|1|3|0||5037|8581|0|8393|6134|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|2|1|2|19|5|4|1|0|0|1|1|0|0|0|0|0|3|2|1|2|24|8|6|2|0|0|1|0|0|0|0|0|0
2|1|4|0||11316|5957|0|7123|10237|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|3|2|2|1|13|3|2|0|0|0|0|0|1|0|0|0|0|1|2|0|2|16|3|3|0|0|0|0|0|0|0|0|0|0
2|1|5|0||7351|11301|0|13206|10538|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|2|1|2|20|4|4|0|0|0|0|0|0|1|0|1|0|1|1|0|1|7|2|0|0|0|0|0|0|2|1|0|1|0
2|1|6|0||11691|6133|0|6699|10091|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|3|1|2|21|5|5|1|0|0|1|1|0|0|0|0|0|2|3|2|2|21|6|5|1|0|0|1|0|0|0|0|0|0
2|1|7|0||9052|13222|0|8579|10255|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|3|2|2|20|6|4|1|0|0|0|0|1|0|0|0|0|2|3|1|2|18|5|4|1|0|1|1|1|1|0|0|0|0
2|1|8|0||13034|9862|0|10273|11360|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|1|1|1|14|1|3|0|0|0|2|1|2|0|0|0|0|2|2|1|1|8|2|0|0|0|0|0|0|1|0|0|0|0
2|1|9|0||7129|7047|0|7236|8680|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|2|1|2|18|5|3|1|0|0|2|2|1|0|0|0|0|1|2|2|1|19|4|3|0|0|0|2|0|1|0|0|0|0
2|1|10|0||7261|10237|0|8686|13206|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|1|1|2|24|8|6|2|0|0|2|2|1|0|0|0|0|1|1|0|1|11|2|2|0|0|0|1|1|0|0|0|0|0
2|1|11|0||13917|12783|0|8393|6133|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|0|2|1|2|20|6|4|1|0|0|0|1|1|1|0|0|0|2|2|1|2|24|8|6|1|0|0|2|2|0|0|0|1|0
2|1|12|0||11316|10255|0|11301|10091|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|3|2|2|11|1|2|0|0|0|0|0|0|0|0|0|4|1|2|2|2|24|8|6|2|0|0|2|1|2|0|4|0|0
2|1|13|0||5386|11691|0|9473|13222|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|3|1|1|2|16|5|3|0|0|0|2|2|1|0|0|1|0|1|0|0|0|7|1|0|0|0|0|0|0|0|1|0|0|0
2|1|14|0||6699|6134|0|13034|8579|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|2|2|2|17|4|4|1|0|0|0|0|1|6|0|0|0|2|2|2|2|15|1|3|0|0|0|0|0|1|0|0|6|0
2|1|15|0||7123|11360|0|9052|8680|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|0|0|2|5|1|0|0|0|1|1|0|1|2|0|0|0|2|3|0|2|24|8|6|2|0|0|2|2|1|0|0|2|0
2|1|16|0||4177|10538|0|5037|7129|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|2|1|2|14|3|1|0|0|0|0|0|1|0|0|0|0|1|2|2|2|19|4|4|0|0|0|0|0|0|0|0|0|0
2|1|17|0||10273|7236|0|5957|8581|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|0|0|1|7|1|1|0|0|0|0|0|0|0|0|0|0|2|2|1|2|14|4|3|1|0|0|0|0|0|0|0|0|0
2|1|18|0||13193|7351|0|9862|7047|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|1|2|1|2|16|4|4|1|0|0|2|1|0|0|0|0|0|2|2|2|2|17|4|4|1|0|0|2|2|1|0|0|0|0
2|1|19|0||5386|7261|0|6134|11316|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|2|2|2|4|1|0|0|0|0|2|2|1|0|0|7|0|2|3|2|2|13|2|1|0|0|0|1|0|1|7|0|0|0
2|1|20|0||6133|13034|0|11301|13222|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|3|2|0|2|18|3|4|0|0|0|2|2|2|0|0|0|0|1|3|1|2|15|4|2|0|0|0|0|0|0|0|0|0|0
2|1|21|0||6699|8686|0|5037|11360|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|1|1|2|16|3|3|0|0|0|1|0|0|0|0|0|0|1|2|2|2|10|2|1|0|0|0|1|0|1|0|0|0|0
2|1|22|0||8680|9473|0|12783|10237|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|1|2|2|1|1|15|5|3|1|0|0|2|2|2|0|0|0|0|2|2|2|2|18|4|4|1|0|1|1|1|2|0|0|0|0
